id,name,specialization,hospital,state,city,experience,rating,contact
658,Dr.Gaurav Naidu,Addiction Medicine,Prime Medicare Hospital Addiction Medicine Center,Uttar Pradesh,Lucknow,14,4.2,9535499448
659,Dr.Priya Roy,Addiction Medicine,Prime Medicare Hospital Addiction Medicine Center,Uttar Pradesh,Lucknow,19,4.8,9991528924
660,Dr.Sanjay Rastogi,Addiction Medicine,Shanti Wellness Hospital Addiction Medicine Center,Uttar Pradesh,Lucknow,5,3.7,9882489041
661,Dr.Deepika Malhotra,Cardiology,Ayushman Super Specialty Cardiology Center,Uttar Pradesh,Noida,17,4.0,9077605699
662,Dr.Deepika Choudhary,Cardiology,Lotus Health Institute Cardiology Center,Uttar Pradesh,Noida,13,4.5,9116896600
663,Dr.Suresh Mahajan,Cardiology,CureWell Multispecialty Cardiology Center,Uttar Pradesh,Noida,15,3.3,9773365870
664,Dr.Priya Iyer,Infectious Disease,Global Life Hospital Infectious Disease Center,Uttar Pradesh,Noida,14,4.9,9532575361
665,Dr.Tanvi Pillai,Infectious Disease,Apollo MedCenter Infectious Disease Center,Uttar Pradesh,Noida,26,3.7,9218686907
666,Dr.Karan Das,Infectious Disease,Vidyasagar Hospital Infectious Disease Center,Uttar Pradesh,Noida,25,4.7,9249384979
667,Dr.Sneha Jain,Endocrinology,Sunrise Multispeciality Endocrinology Center,Uttar Pradesh,Noida,18,4.0,9881580589
668,Dr.Anjali Desai,Endocrinology,Divine Heart Hospital Endocrinology Center,Uttar Pradesh,Noida,18,3.2,9412018523
669,Dr.Vinay Saxena,Endocrinology,Shanti Wellness Hospital Endocrinology Center,Uttar Pradesh,Noida,24,4.5,9459236346
670,Dr.Deepika Dwivedi,Psychiatry,Divine Heart Hospital Psychiatry Center,Uttar Pradesh,Noida,7,3.6,9499001316
671,Dr.Lakshmi Jain,Psychiatry,Sunrise Multispeciality Psychiatry Center,Uttar Pradesh,Noida,27,3.3,9749810055
672,Dr.Deepika Shetty,Psychiatry,Divine Heart Hospital Psychiatry Center,Uttar Pradesh,Noida,30,4.7,9480356118
673,Dr.Neha Tiwari,Pulmonology,Vidyasagar Hospital Pulmonology Center,Uttar Pradesh,Noida,23,3.6,9912230116
674,Dr.Neha Chauhan,Pulmonology,Om Shree Hospital Pulmonology Center,Uttar Pradesh,Noida,17,4.1,9547887112
675,Dr.Sakshi Dwivedi,Pulmonology,Vidyasagar Hospital Pulmonology Center,Uttar Pradesh,Noida,20,4.3,9765616567
676,Dr.Deepika Shetty,Neurology,Global Life Hospital Neurology Center,Uttar Pradesh,Noida,5,3.3,9042157602
677,Dr.Suresh Chauhan,Neurology,Fortis Healthcare Neurology Center,Uttar Pradesh,Noida,12,3.0,9851710028
678,Dr.Karan Reddy,Neurology,Fortis Healthcare Neurology Center,Uttar Pradesh,Noida,14,3.0,9477872884
679,Dr.Preeti Mehta,General Medicine,Fortis Healthcare General Medicine Center,Uttar Pradesh,Noida,26,3.9,9114032545
680,Dr.Raj Reddy,General Medicine,CityCare Hospital General Medicine Center,Uttar Pradesh,Noida,20,4.1,9364174742
681,Dr.Pooja Desai,General Medicine,Harmony Health Hub General Medicine Center,Uttar Pradesh,Noida,5,3.3,9985607740
682,Dr.Dev Sharma,Urology,Harmony Health Hub Urology Center,Uttar Pradesh,Noida,30,4.9,9747538354
683,Dr.Anjali Pandey,Urology,Healing Touch Hospital Urology Center,Uttar Pradesh,Noida,15,4.5,9286987991
684,Dr.Priya Bhandari,Urology,Narayana Health Urology Center,Uttar Pradesh,Noida,15,3.8,9627088925
685,Dr.Swati Gill,Hematology,Om Shree Hospital Hematology Center,Uttar Pradesh,Noida,22,4.9,9675841606
686,Dr.Ravi Tiwari,Hematology,CureWell Multispecialty Hematology Center,Uttar Pradesh,Noida,12,4.4,9826232109
687,Dr.Pooja Shetty,Hematology,Sri Ram Medical Center Hematology Center,Uttar Pradesh,Noida,23,3.4,9998569278
688,Dr.Sunil Bhattacharya,Nephrology,Sri Ram Medical Center Nephrology Center,Uttar Pradesh,Noida,29,3.1,9079480936
689,Dr.Tanvi Mehta,Nephrology,Harmony Health Hub Nephrology Center,Uttar Pradesh,Noida,18,4.1,9681925317
690,Dr.Raj Tripathi,Nephrology,Fortis Healthcare Nephrology Center,Uttar Pradesh,Noida,10,3.8,9894135799
691,Dr.Dev Jain,Rheumatology,CureWell Multispecialty Rheumatology Center,Uttar Pradesh,Noida,24,3.6,9127400458
692,Dr.Kavita Menon,Rheumatology,Shanti Wellness Hospital Rheumatology Center,Uttar Pradesh,Noida,29,3.3,9836597492
693,Dr.Meera Desai,Rheumatology,CityCare Hospital Rheumatology Center,Uttar Pradesh,Noida,7,4.1,9828438536
694,Dr.Rohit Rastogi,Oncology,Global Life Hospital Oncology Center,Uttar Pradesh,Noida,18,4.3,9217568102
695,Dr.Tanvi Sinha,Oncology,Harmony Health Hub Oncology Center,Uttar Pradesh,Noida,29,4.5,9186067345
696,Dr.Nikhil Pandey,Oncology,Sunrise Multispeciality Oncology Center,Uttar Pradesh,Noida,4,3.9,9617016325
697,Dr.Tanvi Joshi,Dermatology,Ayushman Super Specialty Dermatology Center,Uttar Pradesh,Noida,11,3.9,9762962616
698,Dr.Nidhi Nair,Dermatology,Ayushman Super Specialty Dermatology Center,Uttar Pradesh,Noida,20,3.4,9087821516
699,Dr.Ravi Sharma,Dermatology,Prime Medicare Hospital Dermatology Center,Uttar Pradesh,Noida,13,4.6,9896577579
700,Dr.Lakshmi Joshi,Gastroenterology,Shanti Wellness Hospital Gastroenterology Center,Uttar Pradesh,Noida,18,3.1,9560125230
701,Dr.Geeta Shetty,Gastroenterology,CityCare Hospital Gastroenterology Center,Uttar Pradesh,Noida,21,3.2,9629903088
702,Dr.Deepika Kulkarni,Gastroenterology,Care Plus Hospital Gastroenterology Center,Uttar Pradesh,Noida,17,3.3,9151915800
703,Dr.Swati Naidu,Hepatology,Lotus Health Institute Hepatology Center,Uttar Pradesh,Noida,18,4.0,9436277847
704,Dr.Vikram Joshi,Hepatology,Divine Heart Hospital Hepatology Center,Uttar Pradesh,Noida,20,4.7,9949347756
705,Dr.Deepika Pillai,Hepatology,Healing Touch Hospital Hepatology Center,Uttar Pradesh,Noida,26,4.7,9644156783
706,Dr.Kavita Naidu,Vascular Surgery,Sanjeevani Hospital Vascular Surgery Center,Uttar Pradesh,Noida,5,4.1,9952914570
707,Dr.Reshma Verma,Vascular Surgery,Sunrise Multispeciality Vascular Surgery Center,Uttar Pradesh,Noida,30,3.4,9534177241
708,Dr.Raj Sinha,Vascular Surgery,Global Life Hospital Vascular Surgery Center,Uttar Pradesh,Noida,7,4.8,9327865742
709,Dr.Manoj Mehta,General Surgery,Shanti Wellness Hospital General Surgery Center,Uttar Pradesh,Noida,16,3.6,9925621267
710,Dr.Rahul Desai,General Surgery,Healing Touch Hospital General Surgery Center,Uttar Pradesh,Noida,9,3.9,9695347457
711,Dr.Karan Agarwal,General Surgery,Care Plus Hospital General Surgery Center,Uttar Pradesh,Noida,8,4.5,9170890334
712,Dr.Arjun Mehta,Orthopedics,Medicover Clinic Orthopedics Center,Uttar Pradesh,Noida,24,3.0,9463355321
713,Dr.Sakshi Verma,Orthopedics,Shanti Wellness Hospital Orthopedics Center,Uttar Pradesh,Noida,19,3.8,9250168908
714,Dr.Nikhil Roy,Orthopedics,Apollo MedCenter Orthopedics Center,Uttar Pradesh,Noida,18,3.1,9594228410
715,Dr.Nikhil Naidu,Dentistry,Sunrise Multispeciality Dentistry Center,Uttar Pradesh,Noida,22,3.5,9218141270
716,Dr.Rohit Patel,Dentistry,Lotus Health Institute Dentistry Center,Uttar Pradesh,Noida,30,4.4,9554466615
717,Dr.Neha Choudhary,Dentistry,Shanti Wellness Hospital Dentistry Center,Uttar Pradesh,Noida,17,4.9,9300521998
718,Dr.Arjun Verma,Gynecology,Om Shree Hospital Gynecology Center,Uttar Pradesh,Noida,30,3.1,9702815076
719,Dr.Arjun Chauhan,Gynecology,Narayana Health Gynecology Center,Uttar Pradesh,Noida,29,3.9,9438264049
720,Dr.Yash Mishra,Gynecology,Global Life Hospital Gynecology Center,Uttar Pradesh,Noida,6,4.9,9869108288
721,Dr.Sneha Singh,Ophthalmology,Divine Heart Hospital Ophthalmology Center,Uttar Pradesh,Noida,27,4.6,9911986473
722,Dr.Preeti Chatterjee,Ophthalmology,Healing Touch Hospital Ophthalmology Center,Uttar Pradesh,Noida,9,3.0,9331690177
723,Dr.Ravi Choudhary,Ophthalmology,Divine Heart Hospital Ophthalmology Center,Uttar Pradesh,Noida,13,3.8,9132289171
724,Dr.Amit Saxena,Addiction Medicine,Healing Touch Hospital Addiction Medicine Center,Uttar Pradesh,Noida,23,3.2,9387690527
725,Dr.Sneha Mishra,Addiction Medicine,Harmony Health Hub Addiction Medicine Center,Uttar Pradesh,Noida,7,3.8,9634219875
726,Dr.Priya Dutta,Addiction Medicine,Care Plus Hospital Addiction Medicine Center,Uttar Pradesh,Noida,4,4.8,9568468017
727,Dr.Preeti Chauhan,Cardiology,Care Plus Hospital Cardiology Center,Madhya Pradesh,Bhopal,27,4.9,9595549490
728,Dr.Manoj Gill,Cardiology,Sunrise Multispeciality Cardiology Center,Madhya Pradesh,Bhopal,24,3.1,9574845786
729,Dr.Kriti Mahajan,Cardiology,Sri Ram Medical Center Cardiology Center,Madhya Pradesh,Bhopal,19,4.1,9255168450
730,Dr.Ravi Chatterjee,Infectious Disease,Shanti Wellness Hospital Infectious Disease Center,Madhya Pradesh,Bhopal,11,3.9,9664645855
731,Dr.Raj Patel,Infectious Disease,Care Plus Hospital Infectious Disease Center,Madhya Pradesh,Bhopal,16,3.6,9030052882
732,Dr.Deepika Singh,Infectious Disease,Apollo MedCenter Infectious Disease Center,Madhya Pradesh,Bhopal,8,3.2,9430305743
733,Dr.Arjun Tiwari,Endocrinology,Healing Touch Hospital Endocrinology Center,Madhya Pradesh,Bhopal,25,3.5,9414391792
734,Dr.Nikhil Gupta,Endocrinology,CityCare Hospital Endocrinology Center,Madhya Pradesh,Bhopal,7,4.1,9745846130
735,Dr.Sneha Das,Endocrinology,Prime Medicare Hospital Endocrinology Center,Madhya Pradesh,Bhopal,10,3.3,9735567162
736,Dr.Kavita Kulkarni,Psychiatry,Narayana Health Psychiatry Center,Madhya Pradesh,Bhopal,4,4.0,9187085540
737,Dr.Vinay Das,Psychiatry,CityCare Hospital Psychiatry Center,Madhya Pradesh,Bhopal,19,3.4,9177600050
738,Dr.Arjun Menon,Psychiatry,Ayushman Super Specialty Psychiatry Center,Madhya Pradesh,Bhopal,10,4.7,9433487476
739,Dr.Reshma Mohanty,Pulmonology,Care Plus Hospital Pulmonology Center,Madhya Pradesh,Bhopal,5,4.7,9140283101
740,Dr.Arjun Kulkarni,Pulmonology,Fortis Healthcare Pulmonology Center,Madhya Pradesh,Bhopal,16,4.8,9184448214
741,Dr.Nikhil Bhandari,Pulmonology,Lotus Health Institute Pulmonology Center,Madhya Pradesh,Bhopal,21,4.9,9705089713
742,Dr.Priya Tripathi,Neurology,Narayana Health Neurology Center,Madhya Pradesh,Bhopal,7,3.4,9167982317
743,Dr.Rahul Bhattacharya,Neurology,Harmony Health Hub Neurology Center,Madhya Pradesh,Bhopal,30,3.7,9332465766
744,Dr.Lakshmi Kulkarni,Neurology,Lotus Health Institute Neurology Center,Madhya Pradesh,Bhopal,26,4.6,9907585609
745,Dr.Deepika Bhandari,General Medicine,Narayana Health General Medicine Center,Madhya Pradesh,Bhopal,7,3.8,9527190061
746,Dr.Neha Bhandari,General Medicine,Shanti Wellness Hospital General Medicine Center,Madhya Pradesh,Bhopal,17,3.6,9786878339
747,Dr.Gaurav Shetty,General Medicine,Prime Medicare Hospital General Medicine Center,Madhya Pradesh,Bhopal,4,3.6,9643749548
748,Dr.Swati Verma,Urology,Medicover Clinic Urology Center,Madhya Pradesh,Bhopal,24,4.1,9668039507
749,Dr.Sunil Saxena,Urology,Fortis Healthcare Urology Center,Madhya Pradesh,Bhopal,27,3.1,9248579534
750,Dr.Kavita Sharma,Urology,Narayana Health Urology Center,Madhya Pradesh,Bhopal,20,4.4,9693096504
751,Dr.Raj Choudhary,Hematology,Vidyasagar Hospital Hematology Center,Madhya Pradesh,Bhopal,4,4.4,9712198886
752,Dr.Vinay Rastogi,Hematology,Sanjeevani Hospital Hematology Center,Madhya Pradesh,Bhopal,23,3.3,9338709179
753,Dr.Ravi Iyer,Hematology,Om Shree Hospital Hematology Center,Madhya Pradesh,Bhopal,12,4.8,9776955073
754,Dr.Anil Mishra,Nephrology,Om Shree Hospital Nephrology Center,Madhya Pradesh,Bhopal,26,3.3,9563280473
755,Dr.Harsha Mehta,Nephrology,Narayana Health Nephrology Center,Madhya Pradesh,Bhopal,5,4.1,9102321581
756,Dr.Priya Tiwari,Nephrology,Apollo MedCenter Nephrology Center,Madhya Pradesh,Bhopal,25,4.7,9826215444
757,Dr.Sunil Dutta,Rheumatology,Sunrise Multispeciality Rheumatology Center,Madhya Pradesh,Bhopal,29,4.8,9168505841
758,Dr.Rahul Das,Rheumatology,Sri Ram Medical Center Rheumatology Center,Madhya Pradesh,Bhopal,4,3.6,9411978158
759,Dr.Nikhil Nair,Rheumatology,Sanjeevani Hospital Rheumatology Center,Madhya Pradesh,Bhopal,6,4.0,9024706352
760,Dr.Tanvi Gill,Oncology,Lotus Health Institute Oncology Center,Madhya Pradesh,Bhopal,19,4.9,9797897727
761,Dr.Priya Gupta,Oncology,CureWell Multispecialty Oncology Center,Madhya Pradesh,Bhopal,9,4.2,9158807390
762,Dr.Sakshi Singh,Oncology,Ayushman Super Specialty Oncology Center,Madhya Pradesh,Bhopal,24,3.8,9265132262
763,Dr.Preeti Jain,Dermatology,CityCare Hospital Dermatology Center,Madhya Pradesh,Bhopal,13,4.1,9692019992
764,Dr.Nidhi Chatterjee,Dermatology,Narayana Health Dermatology Center,Madhya Pradesh,Bhopal,27,4.4,9525213230
765,Dr.Sanjay Jain,Dermatology,Medicover Clinic Dermatology Center,Madhya Pradesh,Bhopal,18,3.6,9170118104
766,Dr.Suresh Pillai,Gastroenterology,Sri Ram Medical Center Gastroenterology Center,Madhya Pradesh,Bhopal,6,3.3,9394226674
767,Dr.Meera Menon,Gastroenterology,Care Plus Hospital Gastroenterology Center,Madhya Pradesh,Bhopal,22,3.2,9461970173
768,Dr.Vinay Choudhary,Gastroenterology,Ayushman Super Specialty Gastroenterology Center,Madhya Pradesh,Bhopal,9,3.9,9961593028
769,Dr.Aditya Kulkarni,Hepatology,CureWell Multispecialty Hepatology Center,Madhya Pradesh,Bhopal,14,5.0,9092396270
770,Dr.Preeti Dutta,Hepatology,Harmony Health Hub Hepatology Center,Madhya Pradesh,Bhopal,19,3.7,9585626958
771,Dr.Pooja Bhattacharya,Hepatology,Prime Medicare Hospital Hepatology Center,Madhya Pradesh,Bhopal,18,3.5,9566694475
772,Dr.Meera Desai,Vascular Surgery,Shanti Wellness Hospital Vascular Surgery Center,Madhya Pradesh,Bhopal,9,4.3,9686474547
773,Dr.Tanvi Kulkarni,Vascular Surgery,CureWell Multispecialty Vascular Surgery Center,Madhya Pradesh,Bhopal,24,3.9,9957829960
774,Dr.Pooja Nair,Vascular Surgery,Sunrise Multispeciality Vascular Surgery Center,Madhya Pradesh,Bhopal,4,3.1,9351272123
775,Dr.Pooja Iyer,General Surgery,Lotus Health Institute General Surgery Center,Madhya Pradesh,Bhopal,20,4.4,9221760731
776,Dr.Geeta Verma,General Surgery,Apollo MedCenter General Surgery Center,Madhya Pradesh,Bhopal,24,3.7,9070453690
777,Dr.Rohit Malhotra,General Surgery,Apollo MedCenter General Surgery Center,Madhya Pradesh,Bhopal,23,4.5,9081400773
778,Dr.Kriti Chauhan,Orthopedics,Global Life Hospital Orthopedics Center,Madhya Pradesh,Bhopal,26,4.0,9647495873
779,Dr.Anil Bhandari,Orthopedics,Prime Medicare Hospital Orthopedics Center,Madhya Pradesh,Bhopal,30,4.4,9555473985
780,Dr.Kavita Dutta,Orthopedics,Sri Ram Medical Center Orthopedics Center,Madhya Pradesh,Bhopal,24,3.5,9901896641
781,Dr.Yash Das,Dentistry,Medicover Clinic Dentistry Center,Madhya Pradesh,Bhopal,4,3.0,9456736048
782,Dr.Suresh Khan,Dentistry,Healing Touch Hospital Dentistry Center,Madhya Pradesh,Bhopal,28,3.9,9266917976
783,Dr.Kavita Chatterjee,Dentistry,Harmony Health Hub Dentistry Center,Madhya Pradesh,Bhopal,11,4.7,9175016648
784,Dr.Reshma Naidu,Gynecology,CityCare Hospital Gynecology Center,Madhya Pradesh,Bhopal,6,3.1,9140654100
785,Dr.Kriti Das,Gynecology,Care Plus Hospital Gynecology Center,Madhya Pradesh,Bhopal,28,4.1,9006841501
786,Dr.Aditya Dutta,Gynecology,Apollo MedCenter Gynecology Center,Madhya Pradesh,Bhopal,16,4.3,9278237072
787,Dr.Bhavna Iyer,Ophthalmology,Apollo MedCenter Ophthalmology Center,Madhya Pradesh,Bhopal,11,3.7,9690656209
788,Dr.Neha Shetty,Ophthalmology,Sanjeevani Hospital Ophthalmology Center,Madhya Pradesh,Bhopal,17,3.5,9789805420
789,Dr.Sneha Shetty,Ophthalmology,Lotus Health Institute Ophthalmology Center,Madhya Pradesh,Bhopal,25,3.7,9127192706
790,Dr.Gaurav Choudhary,Addiction Medicine,Apollo MedCenter Addiction Medicine Center,Madhya Pradesh,Bhopal,30,4.3,9696747658
791,Dr.Ravi Desai,Addiction Medicine,Narayana Health Addiction Medicine Center,Madhya Pradesh,Bhopal,24,4.3,9206077618
792,Dr.Gaurav Verma,Addiction Medicine,Ayushman Super Specialty Addiction Medicine Center,Madhya Pradesh,Bhopal,4,4.7,9117461548
793,Dr.Dev Gill,Cardiology,CityCare Hospital Cardiology Center,Chandigarh,Chandigarh,11,3.2,9006694782
794,Dr.Gaurav Chauhan,Cardiology,Narayana Health Cardiology Center,Chandigarh,Chandigarh,26,3.1,9613256859
795,Dr.Yash Saxena,Cardiology,Healing Touch Hospital Cardiology Center,Chandigarh,Chandigarh,10,4.7,9917356638
796,Dr.Kriti Malhotra,Infectious Disease,Medicover Clinic Infectious Disease Center,Chandigarh,Chandigarh,11,4.9,9429561940
797,Dr.Aditya Dutta,Infectious Disease,Apollo MedCenter Infectious Disease Center,Chandigarh,Chandigarh,20,4.0,9367489575
798,Dr.Ravi Mehta,Infectious Disease,Om Shree Hospital Infectious Disease Center,Chandigarh,Chandigarh,10,4.5,9208831600
799,Dr.Sneha Patel,Endocrinology,Lotus Health Institute Endocrinology Center,Chandigarh,Chandigarh,24,3.6,9352100954
800,Dr.Sneha Verma,Endocrinology,Sanjeevani Hospital Endocrinology Center,Chandigarh,Chandigarh,6,4.4,9385752866
801,Dr.Arjun Jain,Endocrinology,Global Life Hospital Endocrinology Center,Chandigarh,Chandigarh,20,3.9,9600915744
802,Dr.Vinay Rastogi,Psychiatry,Sanjeevani Hospital Psychiatry Center,Chandigarh,Chandigarh,18,3.4,9102894288
803,Dr.Ravi Das,Psychiatry,Apollo MedCenter Psychiatry Center,Chandigarh,Chandigarh,27,4.9,9689715869
804,Dr.Karan Malhotra,Psychiatry,Ayushman Super Specialty Psychiatry Center,Chandigarh,Chandigarh,14,4.8,9179606614
805,Dr.Anil Khan,Pulmonology,Fortis Healthcare Pulmonology Center,Chandigarh,Chandigarh,15,4.4,9865447974
806,Dr.Ravi Desai,Pulmonology,CityCare Hospital Pulmonology Center,Chandigarh,Chandigarh,4,5.0,9517866421
807,Dr.Priya Patel,Pulmonology,Narayana Health Pulmonology Center,Chandigarh,Chandigarh,16,4.9,9284814830
808,Dr.Tanvi Iyer,Neurology,Harmony Health Hub Neurology Center,Chandigarh,Chandigarh,6,3.4,9173088133
809,Dr.Nidhi Shetty,Neurology,Sanjeevani Hospital Neurology Center,Chandigarh,Chandigarh,11,4.3,9909677912
810,Dr.Anil Mehta,Neurology,Lotus Health Institute Neurology Center,Chandigarh,Chandigarh,9,3.3,9986828885
811,Dr.Sunil Mohanty,General Medicine,Global Life Hospital General Medicine Center,Chandigarh,Chandigarh,5,4.1,9895303879
812,Dr.Vinay Singh,General Medicine,Lotus Health Institute General Medicine Center,Chandigarh,Chandigarh,16,4.3,9710547019
813,Dr.Sanjay Khan,General Medicine,Sri Ram Medical Center General Medicine Center,Chandigarh,Chandigarh,6,3.3,9351662178
814,Dr.Nikhil Pillai,Urology,Fortis Healthcare Urology Center,Chandigarh,Chandigarh,18,3.5,9187267365
815,Dr.Reshma Dwivedi,Urology,Lotus Health Institute Urology Center,Chandigarh,Chandigarh,22,3.4,9156314732
816,Dr.Gaurav Mehta,Urology,Divine Heart Hospital Urology Center,Chandigarh,Chandigarh,26,4.4,9516175094
817,Dr.Anjali Kapoor,Hematology,Care Plus Hospital Hematology Center,Chandigarh,Chandigarh,23,4.6,9006475049
818,Dr.Preeti Saxena,Hematology,Sri Ram Medical Center Hematology Center,Chandigarh,Chandigarh,16,3.9,9479356582
819,Dr.Manoj Shetty,Hematology,Ayushman Super Specialty Hematology Center,Chandigarh,Chandigarh,5,4.2,9844063508
820,Dr.Anil Kulkarni,Nephrology,Medicover Clinic Nephrology Center,Chandigarh,Chandigarh,24,4.0,9218067618
821,Dr.Swati Saxena,Nephrology,Shanti Wellness Hospital Nephrology Center,Chandigarh,Chandigarh,10,4.9,9374884323
822,Dr.Pooja Pandey,Nephrology,Apollo MedCenter Nephrology Center,Chandigarh,Chandigarh,10,3.4,9880980981
823,Dr.Vinay Saxena,Rheumatology,Ayushman Super Specialty Rheumatology Center,Chandigarh,Chandigarh,13,4.4,9109710201
824,Dr.Sakshi Patel,Rheumatology,Shanti Wellness Hospital Rheumatology Center,Chandigarh,Chandigarh,16,4.7,9167810374
825,Dr.Kriti Gupta,Rheumatology,Divine Heart Hospital Rheumatology Center,Chandigarh,Chandigarh,29,3.3,9228523203
826,Dr.Dev Dutta,Oncology,Sanjeevani Hospital Oncology Center,Chandigarh,Chandigarh,17,3.4,9878443902
827,Dr.Ritu Choudhary,Oncology,Global Life Hospital Oncology Center,Chandigarh,Chandigarh,4,4.0,9289983825
828,Dr.Rohit Agarwal,Oncology,Sunrise Multispeciality Oncology Center,Chandigarh,Chandigarh,17,4.1,9795093228
829,Dr.Aditya Sharma,Dermatology,Harmony Health Hub Dermatology Center,Chandigarh,Chandigarh,28,4.3,9414357978
830,Dr.Nidhi Saxena,Dermatology,Harmony Health Hub Dermatology Center,Chandigarh,Chandigarh,17,4.2,9626402367
831,Dr.Yash Mehta,Dermatology,Shanti Wellness Hospital Dermatology Center,Chandigarh,Chandigarh,9,4.9,9665247881
832,Dr.Nikhil Patel,Gastroenterology,Prime Medicare Hospital Gastroenterology Center,Chandigarh,Chandigarh,10,4.2,9015313184
833,Dr.Vinay Mahajan,Gastroenterology,Medicover Clinic Gastroenterology Center,Chandigarh,Chandigarh,19,4.0,9578991331
834,Dr.Kavita Sharma,Gastroenterology,Lotus Health Institute Gastroenterology Center,Chandigarh,Chandigarh,15,4.2,9659815723
835,Dr.Nidhi Mishra,Hepatology,Shanti Wellness Hospital Hepatology Center,Chandigarh,Chandigarh,14,4.1,9194579439
836,Dr.Vinay Reddy,Hepatology,Om Shree Hospital Hepatology Center,Chandigarh,Chandigarh,4,3.1,9375116836
837,Dr.Pooja Mohanty,Hepatology,Harmony Health Hub Hepatology Center,Chandigarh,Chandigarh,19,4.6,9909932953
838,Dr.Manoj Jain,Vascular Surgery,Divine Heart Hospital Vascular Surgery Center,Chandigarh,Chandigarh,8,4.6,9878885779
839,Dr.Reshma Gill,Vascular Surgery,Om Shree Hospital Vascular Surgery Center,Chandigarh,Chandigarh,13,3.5,9669389732
840,Dr.Neha Tiwari,Vascular Surgery,Vidyasagar Hospital Vascular Surgery Center,Chandigarh,Chandigarh,25,3.3,9788558172
841,Dr.Sneha Verma,General Surgery,Sanjeevani Hospital General Surgery Center,Chandigarh,Chandigarh,25,4.8,9889126500
842,Dr.Dev Reddy,General Surgery,Lotus Health Institute General Surgery Center,Chandigarh,Chandigarh,18,3.9,9568337729
843,Dr.Nikhil Choudhary,General Surgery,Vidyasagar Hospital General Surgery Center,Chandigarh,Chandigarh,26,3.1,9044637526
844,Dr.Vinay Kapoor,Orthopedics,Prime Medicare Hospital Orthopedics Center,Chandigarh,Chandigarh,27,3.9,9603542906
845,Dr.Sanjay Tiwari,Orthopedics,Lotus Health Institute Orthopedics Center,Chandigarh,Chandigarh,27,3.3,9613043436
846,Dr.Bhavna Reddy,Orthopedics,Healing Touch Hospital Orthopedics Center,Chandigarh,Chandigarh,20,4.5,9892046568
847,Dr.Manoj Mishra,Dentistry,CityCare Hospital Dentistry Center,Chandigarh,Chandigarh,23,3.6,9790370014
848,Dr.Nidhi Mohanty,Dentistry,Sanjeevani Hospital Dentistry Center,Chandigarh,Chandigarh,14,4.5,9875725590
849,Dr.Anil Gill,Dentistry,Ayushman Super Specialty Dentistry Center,Chandigarh,Chandigarh,10,3.2,9156039883
850,Dr.Harsha Agarwal,Gynecology,Prime Medicare Hospital Gynecology Center,Chandigarh,Chandigarh,24,4.7,9438237821
851,Dr.Gaurav Mehta,Gynecology,Ayushman Super Specialty Gynecology Center,Chandigarh,Chandigarh,11,3.9,9598622018
852,Dr.Ravi Menon,Gynecology,Fortis Healthcare Gynecology Center,Chandigarh,Chandigarh,5,3.0,9428273071
853,Dr.Vinay Nair,Ophthalmology,Fortis Healthcare Ophthalmology Center,Chandigarh,Chandigarh,16,4.2,9255285636
854,Dr.Kriti Tiwari,Ophthalmology,CityCare Hospital Ophthalmology Center,Chandigarh,Chandigarh,26,3.0,9192258572
855,Dr.Lakshmi Sinha,Ophthalmology,Fortis Healthcare Ophthalmology Center,Chandigarh,Chandigarh,18,3.4,9590407740
856,Dr.Yash Singh,Addiction Medicine,Global Life Hospital Addiction Medicine Center,Chandigarh,Chandigarh,23,3.3,9634880521
857,Dr.Ritu Saxena,Addiction Medicine,Vidyasagar Hospital Addiction Medicine Center,Chandigarh,Chandigarh,8,3.9,9027970726
858,Dr.Priya Agarwal,Addiction Medicine,Sanjeevani Hospital Addiction Medicine Center,Chandigarh,Chandigarh,4,3.4,9584289948
859,Dr.Vinay Chauhan,Cardiology,Shanti Wellness Hospital Cardiology Center,Bihar,Patna,25,3.9,9035005147
860,Dr.Ravi Patel,Cardiology,Medicover Clinic Cardiology Center,Bihar,Patna,22,5.0,9033959020
861,Dr.Rohit Agarwal,Cardiology,Prime Medicare Hospital Cardiology Center,Bihar,Patna,7,4.0,9086329061
862,Dr.Ravi Choudhary,Infectious Disease,Sri Ram Medical Center Infectious Disease Center,Bihar,Patna,16,4.9,9954746935
863,Dr.Ravi Tripathi,Infectious Disease,Global Life Hospital Infectious Disease Center,Bihar,Patna,22,4.1,9657822218
864,Dr.Sneha Roy,Infectious Disease,Harmony Health Hub Infectious Disease Center,Bihar,Patna,18,3.2,9820030417
865,Dr.Neha Saxena,Endocrinology,Fortis Healthcare Endocrinology Center,Bihar,Patna,29,4.9,9646752755
866,Dr.Nidhi Kapoor,Endocrinology,Prime Medicare Hospital Endocrinology Center,Bihar,Patna,13,4.8,9759567904
867,Dr.Lakshmi Naidu,Endocrinology,Apollo MedCenter Endocrinology Center,Bihar,Patna,11,3.4,9676444764
868,Dr.Dev Tripathi,Psychiatry,Ayushman Super Specialty Psychiatry Center,Bihar,Patna,9,3.6,9847854165
869,Dr.Tanvi Chauhan,Psychiatry,CureWell Multispecialty Psychiatry Center,Bihar,Patna,29,4.7,9750439251
870,Dr.Ravi Chatterjee,Psychiatry,Harmony Health Hub Psychiatry Center,Bihar,Patna,13,3.1,9707735548
871,Dr.Sneha Joshi,Pulmonology,Lotus Health Institute Pulmonology Center,Bihar,Patna,30,3.1,9400436804
